name,url,price,rating,reviews,product_id,category,page,price_numeric,rating_numeric,review_count,price_category,popularity_score,currency
10pcs AC-DC 5V 700mA 3.5W Isolated Switching Power Supply Module Buck Regulator Step Down Precision Power Module 220V to 5V Converter,https://www.banggood.com/10pcs-AC-DC-5V-700mA-3_5W-Isolated-Switching-Power-Supply-Module-Buck-Regulator-Step-Down-Precision-Power-Module-220V-to-5V-Converter-p-1542714.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175800287,£10.57,5.0,39,1542714,Power Tools,1,10.57,5.0,39,Mid-range,40.70973612374886,£
5pcs AC-DC 5V 700mA 3.5W Isolated Switching Power Supply Module Buck Regulator Step Down Precision Power Module 220V to 5V Converter,https://www.banggood.com/5pcs-AC-DC-5V-700mA-3_5W-Isolated-Switching-Power-Supply-Module-Buck-Regulator-Step-Down-Precision-Power-Module-220V-to-5V-Converter-p-1542715.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175800287,£7.14,4.91,47,1542715,Power Tools,1,7.14,4.91,47,Budget,40.13532302092812,£
3pcs Mini DC-DC Adjustable Step Down Power Supply Module 12V 24V to 5V 3.3V 9V  3A mini360,https://www.banggood.com/3pcs-Mini-DC-DC-Adjustable-Step-Down-Power-Supply-Module-12V-24V-to-5V-3_3V-9V-3A-mini360-p-1542721.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175800287,£6.21,5.0,11,1542721,Power Tools,1,6.21,5.0,11,Budget,40.200181983621476,£
RD6006/RD6006-W LED Switching Power Supply S-400W-48V/DC12V/24V/36V/60V 8.3A-33.3A Support Monitoring Transformer Lighting,https://www.banggood.com/RD6006-or-RD6006-W-LED-Switching-Power-Supply-S-400W-48V-or-DC12V-or-24V-or-36V-or-60V-8_3A-33_3A-Support-Monitoring-Transformer-Lighting-p-1594324.html?cur_warehouse=CN&ID=517271&rmmds=CategoryElectronicsPop&trace_id=b6681764175800287,£23.31,4.9,442,1594324,Power Tools,1,23.31,4.9,442,Mid-range,47.243676069153786,£
DLHiFi P600 600W Switch Power Supply Board Single/Dual Output Positive Negative 30V 48V 60V 65V LLC for HiFi Power Amplifier,https://www.banggood.com/DLHiFi-P600-600W-Switch-Power-Supply-Board-Single-or-Dual-Output-Positive-Negative-30V-48V-60V-65V-LLC-for-HiFi-Power-Amplifier-p-2017038.html?cur_warehouse=CN&ID=6327530&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£28.76,5.0,3,2017038,Power Tools,2,28.76,5.0,3,Premium,40.05459508644223,£
XH-M609 DC Voltage Protection Module Lithium Battery Charger Module Disconnect Output 12-36V,https://www.banggood.com/XH-M609-DC-Voltage-Protection-Module-Lithium-Battery-Charger-Module-Disconnect-Output-12-36V-p-1970288.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£5.12,5.0,5,1970288,Power Tools,2,5.12,5.0,5,Budget,40.09099181073704,£
DC 12V Battery Undervoltage Low Voltage Cut off Automatic Switch Recovery Protection Module Charging Controller Protection Board,https://www.banggood.com/DC-12V-Battery-Undervoltage-Low-Voltage-Cut-off-Automatic-Switch-Recovery-Protection-Module-Charging-Controller-Protection-Board-p-1970554.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£4.66,4.84,19,1970554,Power Tools,2,4.66,4.84,19,Budget,39.065768880800725,£
ZK-PW1200 50A High Current Boost Module Non Isolated Power Supply DC 10-30V 1200W Peak 1500W Adjustable Voltage Audio Amplifier,https://www.banggood.com/ZK-PW1200-50A-High-Current-Boost-Module-Non-Isolated-Power-Supply-DC-10-30V-1200W-Peak-1500W-Adjustable-Voltage-Audio-Amplifier-p-2044280.html?cur_warehouse=CN&ID=6286567&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£28.76,,0,2044280,Power Tools,2,28.76,4.8344054054054055,0,Premium,38.675243243243244,£
Sinilink XY8030S DC Power Supply 80V 30A 2400W Adjustable Voltage Current Converter Module True Color LCD MPPT Solar Charging High Precision Control,https://www.banggood.com/Sinilink-XY8030S-DC-Power-Supply-80V-30A-2400W-Adjustable-Voltage-Current-Converter-Module-True-Color-LCD-MPPT-Solar-Charging-High-Precision-Control-p-2044281.html?cur_warehouse=CN&ID=6292599&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£31.09,,0,2044281,Power Tools,2,31.09,4.8344054054054055,0,Premium,38.675243243243244,£
3Pcs DC 400W 15A Step-up Boost Converter Constant Current Power Supply LED Driver 8.5-50V to 10-60V Voltage Charger Step Up Module,https://www.banggood.com/3Pcs-DC-400W-15A-Step-up-Boost-Converter-Constant-Current-Power-Supply-LED-Driver-8_5-50V-to-10-60V-Voltage-Charger-Step-Up-Module-p-2026833.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£8.54,5.0,2,2026833,Power Tools,2,8.54,5.0,2,Budget,40.03639672429482,£
5Pcs DC 400W 15A Step-up Boost Converter Constant Current Power Supply LED Driver 8.5-50V to 10-60V Voltage Charger Step Up Module,https://www.banggood.com/5Pcs-DC-400W-15A-Step-up-Boost-Converter-Constant-Current-Power-Supply-LED-Driver-8_5-50V-to-10-60V-Voltage-Charger-Step-Up-Module-p-2026834.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£15.54,,0,2026834,Power Tools,2,15.54,4.8344054054054055,0,Mid-range,38.675243243243244,£
Sinlink XY6015LV CNC Adjustable DC Stabilized Power Supply Module Constant Voltage and Current 15A/900W Voltage Reduction Module,https://www.banggood.com/Sinlink-XY6015LV-CNC-Adjustable-DC-Stabilized-Power-Supply-Module-Constant-Voltage-and-Current-15A-or-900W-Voltage-Reduction-Module-p-2027021.html?cur_warehouse=CN&ID=559843&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£17.10,,0,2027021,Power Tools,2,17.1,4.8344054054054055,0,Mid-range,38.675243243243244,£
Sinilink CNC Power Supply Special Accessories TTL to RS485 WiFi Receiver Module Remote Control Optional,https://www.banggood.com/Sinilink-CNC-Power-Supply-Special-Accessories-TTL-to-RS485-WiFi-Receiver-Module-Remote-Control-Optional-p-2027109.html?cur_warehouse=CN&ID=6330550&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£4.89,5.0,13,2027109,Power Tools,2,4.89,5.0,13,Budget,40.23657870791629,£
20/24Pin ATX Power Transfer Board Digital Voltage Display Multi-Output 5V-12V USB PD Fast Charging Adjustable Voltage Module with DC Socket for Electronics Testing Multi-Device Charging,https://www.banggood.com/20-or-24Pin-ATX-Power-Transfer-Board-Digital-Voltage-Display-Multi-Output-5V-12V-USB-PD-Fast-Charging-Adjustable-Voltage-Module-with-DC-Socket-for-Electronics-Testing-Multi-Device-Charging-p-2033747.html?cur_warehouse=CN&ID=6295112&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£9.09,,0,2033747,Power Tools,2,9.09,4.8344054054054055,0,Budget,38.675243243243244,£
RIDEN® RD6006/W RD6006P/W Digital Control Switch Adjustable Power Supply DC Stabilized Power Adapter Buck Module Monitoring Power Supply,https://www.banggood.com/RIDEN-RD6006-or-W-RD6006P-or-W-Digital-Control-Switch-Adjustable-Power-Supply-DC-Stabilized-Power-Adapter-Buck-Module-Monitoring-Power-Supply-p-1999102.html?cur_warehouse=CN&ID=6279942&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£51.30,5.0,13,1999102,Power Tools,2,51.3,5.0,13,Premium,40.23657870791629,£
1500W DC-DC Boost Module 12-48V to 24-72V 30A Adjustable Constant Voltage and Current Electric Vehicle Power Module Board,https://www.banggood.com/1500W-DC-DC-Boost-Module-12-48V-to-24-72V-30A-Adjustable-Constant-Voltage-and-Current-Electric-Vehicle-Power-Module-Board-p-1999888.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£19.43,4.0,4,1999888,Power Tools,2,19.43,4.0,4,Mid-range,32.07279344858963,£
Stable Voltage DC Power Converter Module LM2596 DC3.3V/5V Output Adjustable Intelligent Vehicle Experiment,https://www.banggood.com/Stable-Voltage-DC-Power-Converter-Module-LM2596-DC3_3V-or-5V-Output-Adjustable-Intelligent-Vehicle-Experiment-p-2001139.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£7.32,5.0,2,2001139,Power Tools,2,7.32,5.0,2,Budget,40.03639672429482,£
22.5W Power Bank Bidirectional Fast Charging Power Module Mobile Circuit Board With Digital/Light Type-C USB Suppor PD/QC3.0 2.0,https://www.banggood.com/22_5W-Power-Bank-Bidirectional-Fast-Charging-Power-Module-Mobile-Circuit-Board-With-Digital-or-Light-Type-C-USB-Suppor-PD-or-QC3_0-2_0-p-2022195.html?cur_warehouse=CN&ID=6329301&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£6.99,4.8,5,2022195,Power Tools,2,6.99,4.8,5,Budget,38.490991810737036,£
DC 12V/15V 24W 1A UPS Power Supply Module Uninterruptible Power Control Board Charging Step Up Protection Module,https://www.banggood.com/DC-12V-or-15V-24W-1A-UPS-Power-Supply-Module-Uninterruptible-Power-Control-Board-Charging-Step-Up-Protection-Module-p-2022196.html?cur_warehouse=CN&ID=228&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£6.99,,0,2022196,Power Tools,2,6.99,4.8344054054054055,0,Budget,38.675243243243244,£
ZY12PDN Charging Module Type-C USB-C PD2.0 3.0 To DC USB Deception Fast Charge Trigger Polling Detector,https://www.banggood.com/ZY12PDN-Charging-Module-Type-C-USB-C-PD2_0-3_0-To-DC-USB-Deception-Fast-Charge-Trigger-Polling-Detector-p-2023820.html?cur_warehouse=CN&ID=521978&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£6.68,5.0,1,2023820,Power Tools,2,6.68,5.0,1,Budget,40.01819836214741,£
18W PD Fast Charge Module QC3.0 USB-A Output Synchronous Boost for Multiple Devices With Indicator,https://www.banggood.com/18W-PD-Fast-Charge-Module-QC3_0-USB-A-Output-Synchronous-Boost-for-Multiple-Devices-With-Indicator-p-2023821.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£6.21,5.0,1,2023821,Power Tools,2,6.21,5.0,1,Budget,40.01819836214741,£
Sinilink XY7025 DC Buck Adjustable Power Supply Module 70V 25A 1750W Constant Voltage Current LCD Display Solar Charging Module,https://www.banggood.com/Sinilink-XY7025-DC-Buck-Adjustable-Power-Supply-Module-70V-25A-1750W-Constant-Voltage-Current-LCD-Display-Solar-Charging-Module-p-2024425.html?cur_warehouse=CN&ID=6292599&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£14.20,5.0,14,2024425,Power Tools,2,14.2,5.0,14,Mid-range,40.254777070063696,£
10Pcs USB Lithium Battery Charger Module Board with Charging and Protection Integration Board,https://www.banggood.com/10Pcs-USB-Lithium-Battery-Charger-Module-Board-with-Charging-and-Protection-Integration-Board-p-2010438.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£6.99,5.0,2,2010438,Power Tools,2,6.99,5.0,2,Budget,40.03639672429482,£
5Pcs USB Lithium Battery Charger Module Board with Charging and Protection Integration Board,https://www.banggood.com/5Pcs-USB-Lithium-Battery-Charger-Module-Board-with-Charging-and-Protection-Integration-Board-p-2010439.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£5.90,,0,2010439,Power Tools,2,5.9,4.8344054054054055,0,Budget,38.675243243243244,£
3Pcs USB Lithium Battery Charger Module Board with Charging and Protection Integration Board,https://www.banggood.com/3Pcs-USB-Lithium-Battery-Charger-Module-Board-with-Charging-and-Protection-Integration-Board-p-2010440.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£5.12,5.0,1,2010440,Power Tools,2,5.12,5.0,1,Budget,40.01819836214741,£
3Pcs DC-DC 10-32V to 12-35V 150W Boost Adjust Module Mobile Laptop Car,https://www.banggood.com/3Pcs-DC-DC-10-32V-to-12-35V-150W-Boost-Adjust-Module-Mobile-Laptop-Car-p-2011187.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£7.77,,0,2011187,Power Tools,2,7.77,4.8344054054054055,0,Budget,38.675243243243244,£
5Pcs DC-DC 10-32V to 12-35V 150W Boost Adjust Module Mobile Laptop Car,https://www.banggood.com/5Pcs-DC-DC-10-32V-to-12-35V-150W-Boost-Adjust-Module-Mobile-Laptop-Car-p-2011189.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£9.79,,0,2011189,Power Tools,2,9.79,4.8344054054054055,0,Budget,38.675243243243244,£
Rev2.0 Dream PSU 12V Power Supply Board + Power Plug Adapter for SEGA DreamCast Game Console Replacement Parts for Dream PSU,https://www.banggood.com/Rev2_0-Dream-PSU-12V-Power-Supply-Board-+-Power-Plug-Adapter-for-SEGA-DreamCast-Game-Console-Replacement-Parts-for-Dream-PSU-p-2012526.html?cur_warehouse=CN&ID=6326332&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£15.54,5.0,1,2012526,Power Tools,2,15.54,5.0,1,Mid-range,40.01819836214741,£
TPS61088 5V 9V 12V Adjustable Boost Step Up Board Module Switch Power Supply Module PWM/PFM 10A Current 1MHz Switching Frequency,https://www.banggood.com/TPS61088-5V-9V-12V-Adjustable-Boost-Step-Up-Board-Module-Switch-Power-Supply-Module-PWM-or-PFM-10A-Current-1MHz-Switching-Frequency-p-2015877.html?cur_warehouse=CN&ID=519957&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£4.66,,0,2015877,Power Tools,2,4.66,4.8344054054054055,0,Budget,38.675243243243244,£
XH-M229 ATX Power Supply USB Charging Desktop Chassis Adapter Board Output Terminals Compatible with 20Pin/24Pin,https://www.banggood.com/XH-M229-ATX-Power-Supply-USB-Charging-Desktop-Chassis-Adapter-Board-Output-Terminals-Compatible-with-20Pin-or-24Pin-p-2016222.html?cur_warehouse=CN&ID=6292599&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£7.46,,0,2016222,Power Tools,2,7.46,4.8344054054054055,0,Budget,38.675243243243244,£
Sinilink XY-SMH Single Axis Stepper Motor Controller DC 6V-36V TTL Serial MODBUS 80000Hz Pulse Frequency Manual Automatic Speed Regulation Forward and Reverse Pulse Delay Positioning Angle PLC,https://www.banggood.com/Sinilink-XY-SMH-Single-Axis-Stepper-Motor-Controller-DC-6V-36V-TTL-Serial-MODBUS-80000Hz-Pulse-Frequency-Manual-Automatic-Speed-Regulation-Forward-and-Reverse-Pulse-Delay-Positioning-Angle-PLC-p-2042098.html?cur_warehouse=CN&ID=6287845&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£9.37,,0,2042098,Power Tools,2,9.37,4.8344054054054055,0,Budget,38.675243243243244,£
Sinilink XY-SMD4 Stepper Motor Controller 10V-30V 4A Single Axis TTL Serial High Precision Microstepping for 42 57 Stepper Motors Forward and Reverse Control Driver Angle Speed PLC Serial Communication,https://www.banggood.com/Sinilink-XY-SMD4-Stepper-Motor-Controller-10V-30V-4A-Single-Axis-TTL-Serial-High-Precision-Microstepping-for-42-57-Stepper-Motors-Forward-and-Reverse-Control-Driver-Angle-Speed-PLC-Serial-Communication-p-2042099.html?cur_warehouse=CN&ID=6287845&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£14.45,,0,2042099,Power Tools,2,14.45,4.8344054054054055,0,Mid-range,38.675243243243244,£
Sinilink XY-SMD6 Stepper Motor Driver Single Axis Control DC 10-30V 6.6A TTL Serial MODBUS High Precision Microstepping for 42 57 Motors Forward and Reverse Control Driver Angle Pulse Speed PLC Serial Communication,https://www.banggood.com/Sinilink-XY-SMD6-Stepper-Motor-Driver-Single-Axis-Control-DC-10-30V-6_6A-TTL-Serial-MODBUS-High-Precision-Microstepping-for-42-57-Motors-Forward-and-Reverse-Control-Driver-Angle-Pulse-Speed-PLC-Serial-Communication-p-2042100.html?cur_warehouse=CN&ID=6287845&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£18.79,,0,2042100,Power Tools,2,18.79,4.8344054054054055,0,Mid-range,38.675243243243244,£
2000W Speed Controller SCR Voltage Regulator Dimming Dimmer Thermostat 220V 90-220V AC Adjustable Voltage for Electric Furnace Water Heater Lamps Small Motor Electric Iron,https://www.banggood.com/2000W-Speed-Controller-SCR-Voltage-Regulator-Dimming-Dimmer-Thermostat-220V-90-220V-AC-Adjustable-Voltage-for-Electric-Furnace-Water-Heater-Lamps-Small-Motor-Electric-Iron-p-2029549.html?cur_warehouse=CN&ID=223&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£4.66,4.96,390,2029549,Power Tools,2,4.66,4.96,390,Budget,46.77736123748863,£
WUZHI SK150C CNC DC Voltage Buck-Boost Power Supply 150W 40V Output 8A Adjustable Color Screen Constant Voltage Current Charging Module,https://www.banggood.com/WUZHI-SK150C-CNC-DC-Voltage-Buck-Boost-Power-Supply-150W-40V-Output-8A-Adjustable-Color-Screen-Constant-Voltage-Current-Charging-Module-p-2030703.html?cur_warehouse=CN&ID=6326255&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£4.89,5.0,5,2030703,Power Tools,2,4.89,5.0,5,Budget,40.09099181073704,£
0.5A/1A/2A 1S/2S/3S Synchronous Buck Li-Ion Charger DC 5-23V to 4.2V 8.4V 12.6V Power Supply Module for 3.7V 7.4V 11.1V 18650 Lithium Battery,https://www.banggood.com/0_5A-or-1A-or-2A-1S-or-2S-or-3S-Synchronous-Buck-Li-Ion-Charger-DC-5-23V-to-4_2V-8_4V-12_6V-Power-Supply-Module-for-3_7V-7_4V-11_1V-18650-Lithium-Battery-p-1535817.html?cur_warehouse=CN&ID=5314646266900&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£6.21,4.88,51,1535817,Power Tools,2,6.21,4.88,51,Budget,39.968116469517746,£
10pcs DC 3.7-6V To 20KV Boost Step Up Power Module High Voltage Generator,https://www.banggood.com/10pcs-DC-3_7-6V-To-20KV-Boost-Step-Up-Power-Module-High-Voltage-Generator-p-1318457.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£23.31,4.83,6,1318457,Power Tools,2,23.31,4.83,6,Mid-range,38.74919017288444,£
3Pcs Geekcreit® Mini DC Adjustable Power Supply Buck Module Step Down Module,https://www.banggood.com/3Pcs-Geekcreit-Mini-DC-Adjustable-Power-Supply-Buck-Module-Step-Down-Module-p-1734540.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£4.66,5.0,5,1734540,Power Tools,2,4.66,5.0,5,Budget,40.09099181073704,£
30Pcs Geekcreit® Mini DC Adjustable Power Supply Buck Module Step Down Module,https://www.banggood.com/30Pcs-Geekcreit-Mini-DC-Adjustable-Power-Supply-Buck-Module-Step-Down-Module-p-1734543.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£13.21,,0,1734543,Power Tools,2,13.21,4.8344054054054055,0,Mid-range,38.675243243243244,£
5V Lithium Battery Charger Step Up Protection Board Boost Power Module Micro USB Li-Po Li-ion 18650 Power Bank Charger Board DIY,https://www.banggood.com/5V-Lithium-Battery-Charger-Step-Up-Protection-Board-Boost-Power-Module-Micro-USB-Li-Po-Li-ion-18650-Power-Bank-Charger-Board-DIY-p-1357723.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£3.88,4.95,55,1357723,Power Tools,2,3.88,4.95,55,Budget,40.60090991810737,£
10pcs DC-DC 3V-35V To 4V-40V Adjustable Step Up Power Module 3V 5V 12V To 19V 24V 30V 36V Boost,https://www.banggood.com/10pcs-DC-DC-3V-35V-To-4V-40V-Adjustable-Step-Up-Power-Module-3V-5V-12V-To-19V-24V-30V-36V-Boost-p-1363259.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£24.87,5.0,3,1363259,Power Tools,2,24.87,5.0,3,Premium,40.05459508644223,£
5pcs 1A 3S Synchronous Buck Li-Ion Charger DC 5-23V to 4.2V 8.4V 12.6V Power Supply Module for 3.7V 7.4V 11.1V 18650 Lithium Battery,https://www.banggood.com/5pcs-1A-3S-Synchronous-Buck-Li-Ion-Charger-DC-5-23V-to-4_2V-8_4V-12_6V-Power-Supply-Module-for-3_7V-7_4V-11_1V-18650-Lithium-Battery-p-1572826.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£13.99,5.0,1,1572826,Power Tools,2,13.99,5.0,1,Mid-range,40.01819836214741,£
3pcs 1A 3S Synchronous Buck Li-Ion Charger DC 5-23V to 4.2V 8.4V 12.6V Power Supply Module for 3.7V 7.4V 11.1V 18650 Lithium Battery,https://www.banggood.com/3pcs-1A-3S-Synchronous-Buck-Li-Ion-Charger-DC-5-23V-to-4_2V-8_4V-12_6V-Power-Supply-Module-for-3_7V-7_4V-11_1V-18650-Lithium-Battery-p-1572827.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£10.10,,0,1572827,Power Tools,2,10.1,4.8344054054054055,0,Mid-range,38.675243243243244,£
2Pcs 5V Lithium Battery Charger Step Up Protection Board Boost Power Module Micro USB Li-Po Li-ion 1,https://www.banggood.com/2Pcs-5V-Lithium-Battery-Charger-Step-Up-Protection-Board-Boost-Power-Module-Micro-USB-Li-Po-Li-ion-1-p-1366320.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£5.43,4.95,112,1366320,Power Tools,2,5.43,4.95,112,Budget,41.638216560509555,£
10Pcs MB102 2 Channel 3.3V 5V Breadboard Power Supply Module White Breadboard Dedicated Power Module MB-102 Solderless Bread Board,https://www.banggood.com/10Pcs-MB102-2-Channel-3_3V-5V-Breadboard-Power-Supply-Module-White-Breadboard-Dedicated-Power-Module-MB-102-Solderless-Bread-Board-p-1565713.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£10.10,5.0,3,1565713,Power Tools,2,10.1,5.0,3,Mid-range,40.05459508644223,£
5Pcs MB102 2 Channel 3.3V 5V Breadboard Power Supply Module White Breadboard Dedicated Power Module MB-102 Solderless Bread Board,https://www.banggood.com/5Pcs-MB102-2-Channel-3_3V-5V-Breadboard-Power-Supply-Module-White-Breadboard-Dedicated-Power-Module-MB-102-Solderless-Bread-Board-p-1565719.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£6.99,4.89,18,1565719,Power Tools,2,6.99,4.89,18,Budget,39.44757051865332,£
3Pcs MB102 2 Channel 3.3V 5V Breadboard Power Supply Module White Breadboard Dedicated Power Module MB-102 Solderless Bread Board,https://www.banggood.com/3Pcs-MB102-2-Channel-3_3V-5V-Breadboard-Power-Supply-Module-White-Breadboard-Dedicated-Power-Module-MB-102-Solderless-Bread-Board-p-1565724.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£6.06,5.0,38,1565724,Power Tools,2,6.06,5.0,38,Budget,40.69153776160146,£
3pcs DC-DC 3V-35V To 4V-40V Adjustable Boost Step Up Power Module 3V 5V 12V To 19V 24V 30V 36V,https://www.banggood.com/3pcs-DC-DC-3V-35V-To-4V-40V-Adjustable-Boost-Step-Up-Power-Module-3V-5V-12V-To-19V-24V-30V-36V-p-1177809.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£9.32,4.71,17,1177809,Power Tools,2,9.32,4.71,17,Budget,37.989372156505915,£
5pcs DC-DC 3V-35V To 4V-40V Adjustable Boost Step Up Power Module 3V 5V 12V To 19V 24V 30V 36V,https://www.banggood.com/5pcs-DC-DC-3V-35V-To-4V-40V-Adjustable-Boost-Step-Up-Power-Module-3V-5V-12V-To-19V-24V-30V-36V-p-1177810.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£13.21,4.89,9,1177810,Power Tools,2,13.21,4.89,9,Mid-range,39.283785259326656,£
5Pcs LM2596 DC-DC Voltage Regulator Adjustable Step Down Power Supply Module With Display,https://www.banggood.com/5Pcs-LM2596-DC-DC-Voltage-Regulator-Adjustable-Step-Down-Power-Supply-Module-With-Display-p-1180685.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£8.54,4.98,53,1180685,Power Tools,2,8.54,4.98,53,Budget,40.80451319381256,£
RIDEN® DPS5020 Constant Voltage Current Step Down Communication Digital Power Supply Buck Voltage Converter LCD Voltmeter 50V 20A,https://www.banggood.com/RIDEN-DPS5020-Constant-Voltage-Current-Step-Down-Communication-Digital-Power-Supply-Buck-Voltage-Converter-LCD-Voltmeter-50V-20A-p-1181200.html?cur_warehouse=CN&ID=6309336&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£38.86,4.95,318,1181200,Power Tools,2,38.86,4.95,318,Premium,45.387079162875345,£
DC-DC 3V-35V To 4V-40V Adjustable Step Up Power Module 3V 5V 12V To 19V 24V 30V 36V Boost Converter,https://www.banggood.com/DC-DC-3V-35V-To-4V-40V-Adjustable-Step-Up-Power-Module-3V-5V-12V-To-19V-24V-30V-36V-Boost-Converter-p-1166673.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£5.43,4.9,340,1166673,Power Tools,2,5.43,4.9,340,Budget,45.3874431301183,£
4A XL6009E1 Adjustable DC-DC Step Up Boost Converter Power Supply Module,https://www.banggood.com/4A-XL6009E1-Adjustable-DC-DC-Step-Up-Boost-Converter-Power-Supply-Module-p-1175699.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£4.09,4.96,240,1175699,Power Tools,2,4.09,4.96,240,Budget,44.04760691537762,£
10pcs DC-DC 7-28V to 5V 3A Step Down Power Supply Module Buck Converter Replace LM2596,https://www.banggood.com/10pcs-DC-DC-7-28V-to-5V-3A-Step-Down-Power-Supply-Module-Buck-Converter-Replace-LM2596-p-1561047.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£7.77,4.87,15,1561047,Power Tools,2,7.77,4.87,15,Budget,39.232975432211106,£
3pcs DC-DC 7-28V to 5V 3A Step Down Power Supply Module Buck Converter Replace LM2596,https://www.banggood.com/3pcs-DC-DC-7-28V-to-5V-3A-Step-Down-Power-Supply-Module-Buck-Converter-Replace-LM2596-p-1561049.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£3.88,5.0,17,1561049,Power Tools,2,3.88,5.0,17,Budget,40.309372156505916,£
3pcs 15KV High Frequency High Voltage Transformer High Voltage Coil Boost Inverter,https://www.banggood.com/3pcs-15KV-High-Frequency-High-Voltage-Transformer-High-Voltage-Coil-Boost-Inverter-p-1306865.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£5.71,5.0,11,1306865,Power Tools,2,5.71,5.0,11,Budget,40.200181983621476,£
10pcs 15KV High Frequency High Voltage Transformer High Voltage Coil Boost Inverter Plasma Boosting Coil,https://www.banggood.com/10pcs-15KV-High-Frequency-High-Voltage-Transformer-High-Voltage-Coil-Boost-Inverter-Plasma-Boosting-Coil-p-1306869.html?cur_warehouse=CN&rmmds=CategoryElectronicsPop&trace_id=b6681764175832193,£8.54,4.91,11,1306869,Power Tools,2,8.54,4.91,11,Budget,39.48018198362148,£
